Step,AgentID,Free bases,Dock bikes
28,102,17,5
28,103,11,6
28,104,16,1
28,105,18,4
28,106,12,13
28,107,16,7
28,108,17,5
28,109,14,9
28,110,13,9
28,111,12,10
28,112,13,8
28,113,13,9
28,114,14,9
28,115,15,7
28,116,15,7
28,117,9,13
28,118,12,10
28,119,13,10
28,120,8,14
28,121,5,17
28,122,16,7
28,123,9,12
28,124,7,15
28,125,15,7
28,126,6,16
28,127,6,16
28,128,11,13
28,129,6,16
28,130,4,13
28,131,12,11
28,132,6,16
28,133,11,10
28,134,15,8
28,135,15,8
28,136,14,8
28,137,15,8
28,138,19,3
28,139,15,7
28,140,16,7
28,141,9,2
28,142,14,7
28,143,13,8
28,144,12,10
28,145,10,12
28,146,8,8
28,147,15,7
28,148,15,8
28,149,13,9
28,150,16,6
28,151,18,4
28,152,9,13
28,153,17,5
28,154,14,8
28,155,8,14
28,156,15,7
28,157,12,10
28,158,15,7
28,159,11,11
28,160,12,10
28,161,10,14
28,162,8,14
28,163,8,11
28,164,2,20
28,165,9,15
28,166,10,12
28,167,15,6
28,168,13,8
28,169,14,7
29,0,14,4
29,1,11,7
29,2,17,5
29,3,5,11
29,4,12,10
29,5,11,13
29,6,16,6
29,7,14,5
29,8,19,3
29,9,10,12
29,10,18,5
29,11,12,9
29,12,13,9
29,13,12,11
29,14,15,7
29,15,11,7
29,16,12,7
29,17,7,14
29,18,13,9
29,19,17,4
29,20,26,2
29,21,13,8
29,22,14,7
29,23,16,6
29,24,11,6
29,25,12,5
29,26,17,5
29,27,13,8
29,28,18,1
29,29,18,3
29,30,18,8
29,31,13,10
29,32,6,10
29,33,9,12
29,34,10,12
29,35,14,9
29,36,5,17
29,37,4,13
29,38,5,18
29,39,6,16
29,40,6,15
29,41,5,17
29,42,3,15
29,43,5,14
29,44,8,14
29,45,10,12
29,46,9,13
29,47,9,14
29,48,12,8
29,49,17,6
29,50,5,15
29,51,6,15
29,52,9,10
29,53,6,15
29,54,12,9
29,55,16,6
29,56,11,11
29,57,7,12
29,58,18,4
29,59,10,13
29,60,12,10
29,61,11,11
29,62,17,6
29,63,14,8
29,64,15,4
29,65,20,5
29,66,10,12
29,67,8,14
29,68,10,12
29,69,7,16
29,70,10,12
29,71,7,15
29,72,6,16
29,73,7,13
29,74,7,15
29,75,8,15
29,76,16,6
29,77,15,10
29,78,16,6
29,79,8,15
29,80,12,11
29,81,9,13
29,82,12,12
29,83,16,3
29,84,19,4
29,85,17,5
29,86,13,9
29,87,20,9
29,88,13,8
29,89,17,5
29,90,18,4
29,91,15,4
29,92,18,4
29,93,16,8
29,94,19,7
29,95,14,8
29,96,16,7
29,97,15,8
29,98,8,14
29,99,17,5
29,100,16,6
29,101,16,4
29,102,17,5
29,103,11,6
29,104,16,1
29,105,18,4
29,106,12,13
29,107,16,7
29,108,17,5
29,109,14,9
29,110,13,9
29,111,12,10
29,112,13,8
29,113,13,9
29,114,14,9
29,115,15,7
29,116,15,7
29,117,9,13
29,118,12,10
29,119,12,11
29,120,8,14
29,121,5,17
29,122,16,7
29,123,9,12
29,124,7,15
29,125,15,7
29,126,6,16
29,127,6,16
29,128,10,14
29,129,6,16
29,130,4,13
29,131,12,11
29,132,6,16
29,133,11,10
29,134,15,8
29,135,15,8
29,136,14,8
29,137,15,8
29,138,19,3
29,139,15,7
29,140,16,7
29,141,9,2
29,142,14,7
29,143,13,8
29,144,12,10
29,145,10,12
29,146,8,8
29,147,15,7
29,148,15,8
29,149,13,9
29,150,16,6
29,151,18,4
29,152,9,13
29,153,17,5
29,154,14,8
29,155,8,14
29,156,15,7
29,157,12,10
29,158,15,7
29,159,11,11
29,160,12,10
29,161,10,14
29,162,8,14
29,163,8,11
29,164,2,20
29,165,9,15
29,166,10,12
29,167,15,6
29,168,13,8
29,169,14,7
30,0,14,4
30,1,11,7
30,2,17,5
30,3,5,11
30,4,12,10
30,5,11,13
30,6,16,6
30,7,14,5
30,8,19,3
30,9,10,12
30,10,18,5
30,11,12,9
30,12,13,9
30,13,12,11
30,14,15,7
30,15,11,7
30,16,12,7
30,17,7,14
30,18,13,9
30,19,17,4
30,20,26,2
30,21,13,8
30,22,14,7
30,23,16,6
30,24,11,6
30,25,12,5
30,26,17,5
30,27,13,8
30,28,18,1
30,29,18,3
30,30,18,8
30,31,13,10
30,32,6,10
30,33,9,12
30,34,10,12
30,35,14,9
30,36,5,17
30,37,4,13
30,38,5,18
30,39,5,17
30,40,6,15
30,41,5,17
30,42,3,15
30,43,5,14
30,44,8,14
30,45,10,12
30,46,9,13
30,47,9,14
30,48,12,8
30,49,17,6
30,50,5,15
30,51,6,15
30,52,8,11
30,53,6,15
30,54,12,9
30,55,16,6
30,56,11,11
30,57,7,12
30,58,18,4
30,59,10,13
30,60,12,10
30,61,11,11
30,62,17,6
30,63,14,8
30,64,15,4
30,65,20,5
30,66,11,11
30,67,9,13
30,68,10,12
30,69,7,16
30,70,10,12
30,71,7,15
30,72,6,16
30,73,7,13
30,74,7,15
30,75,8,15
30,76,16,6
30,77,15,10
30,78,16,6
30,79,8,15
30,80,12,11
30,81,9,13
30,82,12,12
30,83,16,3
30,84,19,4
30,85,17,5
30,86,13,9
30,87,20,9
30,88,13,8
30,89,17,5
30,90,18,4
30,91,15,4
30,92,18,4
30,93,16,8
30,94,19,7
30,95,14,8
30,96,16,7
30,97,15,8
30,98,8,14
30,99,17,5
30,100,16,6
30,101,16,4
30,102,17,5
30,103,11,6
30,104,16,1
30,105,18,4
30,106,12,13
30,107,16,7
30,108,17,5
30,109,14,9
30,110,13,9
30,111,12,10
30,112,13,8
30,113,13,9
30,114,14,9
30,115,15,7
30,116,15,7
30,117,9,13
30,118,12,10
30,119,12,11
30,120,8,14
30,121,5,17
30,122,16,7
30,123,9,12
30,124,7,15
30,125,15,7
30,126,6,16
30,127,6,16
30,128,11,13
30,129,6,16
30,130,4,13
30,131,12,11
30,132,6,16
30,133,11,10
30,134,15,8
30,135,15,8
30,136,14,8
30,137,15,8
30,138,19,3
30,139,15,7
30,140,16,7
30,141,9,2
30,142,14,7
30,143,13,8
30,144,12,10
30,145,10,12
30,146,8,8
30,147,15,7
30,148,15,8
30,149,13,9
30,150,16,6
30,151,18,4
30,152,9,13
30,153,17,5
30,154,14,8
30,155,8,14
30,156,15,7
30,157,12,10
30,158,15,7
30,159,11,11
30,160,12,10
30,161,10,14
30,162,8,14
30,163,8,11
30,164,2,20
30,165,9,15
30,166,10,12
30,167,15,6
30,168,13,8
30,169,14,7
31,0,14,4
31,1,11,7
31,2,17,5
31,3,4,12
31,4,12,10
31,5,11,13
31,6,16,6
31,7,14,5
31,8,19,3
31,9,10,12
31,10,18,5
31,11,12,9
31,12,13,9
31,13,12,11
31,14,15,7
31,15,11,7
31,16,12,7
31,17,7,14
31,18,13,9
31,19,17,4
31,20,26,2
31,21,13,8
31,22,14,7
31,23,16,6
31,24,11,6
31,25,12,5
31,26,17,5
31,27,13,8
31,28,18,1
31,29,18,3
31,30,18,8
31,31,13,10
31,32,6,10
31,33,9,12
31,34,11,11
31,35,14,9
31,36,5,17
31,37,4,13
31,38,5,18
31,39,5,17
31,40,6,15
31,41,5,17
31,42,3,15
31,43,5,14
31,44,8,14
31,45,10,12
31,46,10,12
31,47,9,14
31,48,12,8
31,49,17,6
31,50,5,15
31,51,7,14
31,52,8,11
31,53,6,15
31,54,12,9
31,55,16,6
31,56,11,11
31,57,7,12
31,58,18,4
31,59,10,13
31,60,12,10
31,61,11,11
31,62,17,6
31,63,14,8
31,64,15,4
31,65,20,5
31,66,11,11
31,67,9,13
31,68,10,12
31,69,7,16
31,70,10,12
31,71,7,15
31,72,6,16
31,73,7,13
31,74,7,15
31,75,8,15
31,76,16,6
31,77,15,10
31,78,16,6
31,79,8,15
31,80,12,11
31,81,9,13
31,82,12,12
31,83,16,3
31,84,19,4
31,85,17,5
31,86,13,9
31,87,20,9
31,88,13,8
31,89,17,5
31,90,18,4
31,91,15,4
31,92,18,4
31,93,16,8
31,94,19,7
31,95,14,8
31,96,17,6
31,97,15,8
31,98,8,14
31,99,17,5
31,100,16,6
31,101,16,4
31,102,17,5
31,103,11,6
31,104,16,1
31,105,18,4
31,106,12,13
31,107,16,7
31,108,17,5
31,109,14,9
31,110,13,9
31,111,12,10
31,112,13,8
31,113,13,9
31,114,14,9
31,115,15,7
31,116,15,7
31,117,9,13
31,118,12,10
31,119,12,11
31,120,8,14
31,121,5,17
31,122,16,7
31,123,9,12
31,124,7,15
31,125,15,7
31,126,6,16
31,127,6,16
31,128,11,13
31,129,6,16
31,130,4,13
31,131,12,11
31,132,6,16
31,133,11,10
31,134,15,8
31,135,15,8
31,136,14,8
31,137,15,8
31,138,19,3
31,139,15,7
31,140,16,7
31,141,9,2
31,142,14,7
31,143,13,8
31,144,12,10
31,145,10,12
31,146,8,8
31,147,15,7
31,148,15,8
31,149,13,9
31,150,16,6
31,151,18,4
31,152,9,13
31,153,17,5
31,154,14,8
31,155,7,15
31,156,15,7
31,157,12,10
31,158,15,7
31,159,11,11
31,160,12,10
31,161,10,14
31,162,8,14
31,163,8,11
31,164,2,20
31,165,9,15
31,166,10,12
31,167,15,6
31,168,13,8
31,169,14,7
32,0,15,3
32,1,11,7
32,2,17,5
32,3,4,12
32,4,12,10
32,5,11,13
32,6,16,6
32,7,14,5
32,8,19,3
32,9,10,12
32,10,18,5
32,11,13,8
32,12,12,10
32,13,12,11
32,14,15,7
32,15,11,7
32,16,12,7
32,17,7,14
32,18,13,9
32,19,17,4
32,20,26,2
32,21,13,8
32,22,14,7
32,23,16,6
32,24,11,6
32,25,12,5
32,26,17,5
32,27,13,8
32,28,18,1
32,29,18,3
32,30,18,8
32,31,13,10
32,32,6,10
32,33,9,12
32,34,11,11
32,35,14,9
32,36,5,17
32,37,4,13
32,38,5,18
32,39,5,17
32,40,6,15
32,41,5,17
32,42,3,15
32,43,5,14
32,44,8,14
32,45,10,12
32,46,10,12
32,47,9,14
32,48,12,8
32,49,17,6
32,50,5,15
32,51,7,14
32,52,8,11
32,53,6,15
32,54,11,10
32,55,16,6
32,56,11,11
32,57,7,12
32,58,18,4
32,59,10,13
32,60,12,10
32,61,11,11
32,62,17,6
32,63,14,8
32,64,15,4
32,65,20,5
32,66,11,11
32,67,9,13
32,68,10,12
32,69,7,16
32,70,10,12
32,71,6,16
32,72,6,16
32,73,7,13
32,74,6,16
32,75,8,15
32,76,16,6
32,77,15,10
32,78,16,6
32,79,8,15
32,80,12,11
32,81,9,13
32,82,12,12
32,83,16,3
32,84,19,4
32,85,17,5
32,86,13,9
32,87,20,9
32,88,13,8
32,89,17,5
32,90,18,4
32,91,15,4
32,92,18,4
32,93,16,8
32,94,19,7
32,95,14,8
32,96,17,6
32,97,15,8
32,98,7,15
32,99,17,5
32,100,16,6
32,101,16,4
32,102,17,5
32,103,11,6
32,104,16,1
32,105,18,4
32,106,14,11
32,107,16,7
32,108,17,5
32,109,14,9
32,110,13,9
32,111,12,10
32,112,13,8
32,113,13,9
32,114,14,9
32,115,15,7
32,116,15,7
32,117,9,13
32,118,12,10
32,119,12,11
32,120,8,14
32,121,5,17
32,122,16,7
32,123,8,13
32,124,7,15
32,125,15,7
32,126,6,16
32,127,6,16
32,128,11,13
32,129,6,16
32,130,3,14
32,131,12,11
32,132,6,16
32,133,11,10
32,134,15,8
32,135,15,8
32,136,14,8
32,137,15,8
32,138,19,3
32,139,16,6
32,140,16,7
32,141,9,2
32,142,14,7
32,143,13,8
32,144,12,10
32,145,10,12
32,146,8,8
32,147,15,7
32,148,15,8
32,149,13,9
32,150,16,6
32,151,18,4
32,152,9,13
32,153,17,5
32,154,14,8
32,155,7,15
32,156,15,7
32,157,12,10
32,158,15,7
32,159,11,11
32,160,12,10
32,161,11,13
32,162,8,14
32,163,8,11
32,164,2,20
32,165,8,16
32,166,10,12
32,167,15,6
32,168,13,8
32,169,14,7
33,0,15,3
33,1,11,7
33,2,17,5
33,3,4,12
33,4,12,10
33,5,11,13
33,6,16,6
33,7,14,5
33,8,19,3
33,9,10,12
33,10,18,5
33,11,13,8
33,12,12,10
33,13,12,11
33,14,15,7
33,15,11,7
33,16,12,7
33,17,7,14
33,18,13,9
33,19,17,4
33,20,26,2
33,21,13,8
33,22,14,7
33,23,16,6
33,24,11,6
33,25,12,5
33,26,17,5
33,27,13,8
33,28,18,1
33,29,18,3
33,30,18,8
33,31,13,10
33,32,6,10
33,33,9,12
33,34,11,11
33,35,14,9
33,36,5,17
33,37,4,13
33,38,5,18
33,39,5,17
33,40,5,16
33,41,5,17
33,42,3,15
33,43,5,14
33,44,8,14
33,45,10,12
33,46,11,11
33,47,9,14
33,48,12,8
33,49,17,6
33,50,5,15
33,51,7,14
33,52,8,11
33,53,6,15
33,54,11,10
33,55,16,6
33,56,11,11
33,57,7,12
33,58,18,4
33,59,10,13
33,60,12,10
33,61,10,12
33,62,17,6
33,63,14,8
33,64,15,4
33,65,20,5
33,66,11,11
33,67,9,13
33,68,10,12
33,69,7,16
33,70,10,12
33,71,6,16
33,72,6,16
33,73,7,13
33,74,6,16
33,75,8,15
33,76,16,6
33,77,15,10
33,78,16,6
33,79,8,15
33,80,12,11
33,81,9,13
33,82,12,12
33,83,16,3
33,84,19,4
33,85,17,5
33,86,13,9
33,87,20,9
33,88,13,8
33,89,17,5
33,90,18,4
33,91,15,4
33,92,18,4
33,93,16,8
33,94,19,7
33,95,14,8
33,96,17,6
33,97,15,8
33,98,7,15
33,99,17,5
33,100,16,6
33,101,16,4
33,102,17,5
33,103,11,6
33,104,16,1
33,105,18,4
33,106,15,10
33,107,16,7
33,108,17,5
33,109,14,9
33,110,14,8
33,111,12,10
33,112,13,8
33,113,13,9
33,114,14,9
33,115,15,7
33,116,15,7
33,117,9,13
33,118,12,10
33,119,12,11
33,120,8,14
33,121,5,17
33,122,16,7
33,123,8,13
33,124,7,15
33,125,15,7
33,126,6,16
33,127,6,16
33,128,11,13
33,129,6,16
33,130,3,14
33,131,12,11
33,132,7,15
33,133,11,10
33,134,15,8
33,135,15,8
33,136,14,8
33,137,15,8
33,138,19,3
33,139,16,6
33,140,16,7
33,141,9,2
33,142,15,6
33,143,13,8
33,144,12,10
33,145,10,12
33,146,8,8
33,147,15,7
33,148,15,8
33,149,13,9
33,150,16,6
33,151,18,4
33,152,9,13
33,153,17,5
33,154,14,8
33,155,7,15
33,156,15,7
33,157,12,10
33,158,15,7
33,159,11,11
33,160,12,10
33,161,11,13
33,162,8,14
33,163,8,11
33,164,2,20
33,165,8,16
33,166,10,12
33,167,15,6
33,168,13,8
33,169,14,7
34,0,15,3
34,1,11,7
34,2,17,5
34,3,4,12
34,4,12,10
34,5,11,13
34,6,16,6
34,7,14,5
34,8,19,3
34,9,10,12
34,10,18,5
34,11,14,7
34,12,12,10
34,13,12,11
34,14,15,7
34,15,11,7
34,16,12,7
34,17,7,14
34,18,13,9
34,19,17,4
34,20,26,2
34,21,13,8
34,22,14,7
34,23,16,6
34,24,11,6
34,25,12,5
34,26,17,5
34,27,13,8
34,28,18,1
34,29,18,3
34,30,18,8
34,31,13,10
34,32,6,10
34,33,9,12
34,34,11,11
34,35,14,9
34,36,5,17
34,37,4,13
34,38,4,19
34,39,5,17
34,40,5,16
34,41,5,17
34,42,3,15
34,43,5,14
34,44,8,14
34,45,10,12
34,46,11,11
34,47,9,14
34,48,12,8
34,49,17,6
34,50,5,15
34,51,7,14
34,52,8,11
34,53,6,15
34,54,11,10
34,55,16,6
34,56,12,10
34,57,7,12
34,58,18,4
34,59,10,13
34,60,12,10
34,61,10,12
34,62,17,6
34,63,14,8
34,64,15,4
34,65,20,5
34,66,11,11
34,67,9,13
34,68,10,12
34,69,7,16
34,70,10,12
34,71,6,16
34,72,6,16
34,73,7,13
34,74,6,16
34,75,8,15
34,76,17,5
34,77,15,10
34,78,16,6
34,79,8,15
34,80,12,11
34,81,9,13
34,82,12,12
34,83,16,3
34,84,19,4
34,85,17,5
34,86,13,9
34,87,20,9
34,88,13,8
34,89,17,5
34,90,18,4
34,91,15,4
34,92,18,4
34,93,16,8
34,94,19,7
34,95,14,8
34,96,17,6
34,97,15,8
34,98,7,15
34,99,17,5
34,100,16,6
34,101,16,4
34,102,18,4
34,103,11,6
34,104,16,1
34,105,18,4
34,106,15,10
34,107,16,7
34,108,17,5
34,109,14,9
34,110,13,9
34,111,12,10
34,112,13,8
34,113,13,9
34,114,14,9
34,115,15,7
34,116,15,7
34,117,9,13
34,118,12,10
34,119,12,11
34,120,8,14
34,121,6,16
34,122,16,7
34,123,8,13
34,124,7,15
34,125,15,7
34,126,6,16
34,127,5,17
34,128,11,13
34,129,6,16
34,130,3,14
34,131,12,11
34,132,7,15
34,133,11,10
34,134,15,8
34,135,15,8
34,136,14,8
34,137,15,8
34,138,19,3
34,139,16,6
34,140,16,7
34,141,9,2
34,142,15,6
34,143,13,8
34,144,12,10
34,145,10,12
34,146,8,8
34,147,15,7
34,148,15,8
34,149,13,9
34,150,16,6
34,151,18,4
34,152,9,13
34,153,17,5
34,154,14,8
34,155,7,15
34,156,15,7
34,157,12,10
34,158,15,7
34,159,11,11
34,160,12,10
34,161,11,13
34,162,8,14
34,163,8,11
34,164,2,20
34,165,8,16
34,166,9,13
34,167,15,6
34,168,13,8
34,169,14,7
35,0,15,3
35,1,11,7
35,2,17,5
35,3,4,12
35,4,12,10
35,5,11,13
35,6,16,6
35,7,14,5
35,8,19,3
35,9,10,12
35,10,18,5
35,11,14,7
35,12,12,10
35,13,12,11
35,14,15,7
35,15,11,7
35,16,12,7
35,17,7,14
35,18,13,9
35,19,18,3
35,20,26,2
35,21,13,8
35,22,14,7
35,23,16,6
35,24,11,6
35,25,12,5
35,26,17,5
35,27,13,8
35,28,18,1
35,29,18,3
35,30,18,8
35,31,13,10
35,32,6,10
35,33,10,11
35,34,11,11
35,35,14,9
35,36,5,17
35,37,4,13
35,38,4,19
35,39,5,17
35,40,5,16
35,41,5,17
35,42,3,15
35,43,5,14
35,44,8,14
35,45,10,12
35,46,11,11
35,47,9,14
35,48,12,8
35,49,17,6
35,50,5,15
35,51,6,15
35,52,8,11
35,53,6,15
35,54,11,10
35,55,16,6
35,56,12,10
35,57,7,12
35,58,18,4
35,59,10,13
35,60,12,10
35,61,10,12
35,62,17,6
35,63,14,8
35,64,15,4
35,65,20,5
35,66,11,11
35,67,9,13
35,68,10,12
35,69,7,16
35,70,10,12
35,71,6,16
35,72,6,16
35,73,7,13
35,74,6,16
35,75,8,15
35,76,17,5
35,77,15,10
35,78,16,6
35,79,8,15
35,80,12,11
35,81,8,14
35,82,12,12
35,83,16,3
35,84,19,4
35,85,17,5
35,86,13,9
35,87,20,9
35,88,13,8
35,89,17,5
35,90,18,4
35,91,15,4
35,92,18,4
35,93,16,8
35,94,19,7
35,95,14,8
35,96,17,6
35,97,15,8
35,98,7,15
35,99,17,5
35,100,16,6
35,101,16,4
35,102,18,4
35,103,11,6
35,104,16,1
35,105,18,4
35,106,15,10
35,107,16,7
35,108,17,5
35,109,14,9
35,110,13,9
35,111,12,10
35,112,13,8
35,113,13,9
35,114,14,9
35,115,14,8
35,116,15,7
35,117,9,13
35,118,12,10
35,119,12,11
35,120,8,14
35,121,6,16
35,122,16,7
35,123,8,13
35,124,7,15
35,125,15,7
35,126,5,17
35,127,5,17
35,128,11,13
35,129,6,16
35,130,3,14
35,131,12,11
35,132,7,15
35,133,11,10
35,134,15,8
35,135,15,8
35,136,14,8
35,137,15,8
35,138,19,3
35,139,16,6
35,140,16,7
35,141,9,2
35,142,15,6
35,143,13,8
35,144,12,10
35,145,10,12
35,146,7,9
35,147,15,7
35,148,15,8
35,149,13,9
35,150,16,6
35,151,18,4
35,152,9,13
35,153,17,5
35,154,14,8
35,155,7,15
35,156,15,7
35,157,12,10
35,158,15,7
35,159,11,11
35,160,12,10
35,161,11,13
35,162,8,14
35,163,8,11
35,164,2,20
35,165,8,16
35,166,9,13
35,167,15,6
35,168,13,8
35,169,14,7
36,0,15,3
36,1,11,7
36,2,18,4
36,3,4,12
36,4,12,10
36,5,11,13
36,6,16,6
36,7,14,5
36,8,19,3
36,9,10,12
36,10,18,5
36,11,14,7
36,12,12,10
36,13,11,12
36,14,15,7
36,15,11,7
36,16,12,7
36,17,7,14
36,18,13,9
36,19,18,3
36,20,26,2
36,21,13,8
36,22,14,7
36,23,16,6
36,24,11,6
36,25,12,5
36,26,17,5
36,27,13,8
36,28,18,1
36,29,18,3
36,30,18,8
36,31,13,10
36,32,6,10
36,33,10,11
36,34,11,11
36,35,14,9
36,36,5,17
36,37,4,13
36,38,4,19
36,39,5,17
36,40,5,16
36,41,5,17
36,42,3,15
36,43,5,14
36,44,8,14
36,45,10,12
36,46,11,11
36,47,9,14
36,48,12,8
36,49,17,6
36,50,5,15
36,51,6,15
36,52,9,10
36,53,6,15
36,54,11,10
36,55,16,6
36,56,12,10
36,57,6,13
36,58,18,4
36,59,10,13
36,60,12,10
36,61,10,12
36,62,17,6
36,63,14,8
36,64,15,4
36,65,20,5
36,66,11,11
36,67,9,13
36,68,10,12
36,69,7,16
36,70,10,12
36,71,5,17
36,72,6,16
36,73,7,13
36,74,6,16
36,75,8,15
36,76,17,5
36,77,15,10
36,78,16,6
36,79,8,15
36,80,12,11
36,81,8,14
36,82,12,12
36,83,16,3
36,84,19,4
36,85,17,5
36,86,13,9
36,87,20,9
36,88,13,8
36,89,17,5
36,90,18,4
36,91,15,4
36,92,18,4
36,93,16,8
36,94,19,7
36,95,14,8
36,96,17,6
36,97,15,8
36,98,7,15
36,99,17,5
36,100,16,6
36,101,16,4
36,102,18,4
36,103,12,5
36,104,16,1
36,105,18,4
36,106,15,10
36,107,16,7
36,108,17,5
36,109,14,9
36,110,13,9
36,111,12,10
36,112,13,8
36,113,13,9
36,114,14,9
36,115,14,8
36,116,15,7
36,117,9,13
36,118,12,10
36,119,12,11
36,120,8,14
36,121,6,16
36,122,16,7
36,123,8,13
36,124,7,15
36,125,15,7
36,126,5,17
36,127,4,18
36,128,11,13
36,129,6,16
36,130,3,14
36,131,12,11
36,132,6,16
36,133,11,10
36,134,15,8
36,135,15,8
36,136,14,8
36,137,15,8
36,138,19,3
36,139,16,6
36,140,16,7
36,141,9,2
36,142,15,6
36,143,13,8
36,144,12,10
36,145,10,12
36,146,7,9
36,147,15,7
36,148,15,8
36,149,13,9
36,150,16,6
36,151,18,4
36,152,8,14
36,153,17,5
36,154,14,8
36,155,7,15
36,156,15,7
36,157,13,9
36,158,15,7
36,159,11,11
36,160,12,10
36,161,10,14
36,162,8,14
36,163,8,11
36,164,2,20
36,165,8,16
36,166,9,13
36,167,15,6
36,168,13,8
36,169,14,7
37,0,15,3
37,1,11,7
37,2,18,4
37,3,4,12
37,4,12,10
37,5,11,13
37,6,16,6
37,7,15,4
37,8,19,3
37,9,10,12
37,10,18,5
37,11,14,7
37,12,12,10
37,13,11,12
37,14,15,7
37,15,11,7
37,16,12,7
37,17,7,14
37,18,13,9
37,19,18,3
37,20,26,2
37,21,13,8
37,22,14,7
37,23,16,6
37,24,11,6
37,25,12,5
37,26,17,5
37,27,13,8
37,28,18,1
37,29,18,3
37,30,18,8
37,31,13,10
37,32,6,10
37,33,10,11
37,34,11,11
37,35,14,9
37,36,5,17
37,37,4,13
37,38,4,19
37,39,5,17
37,40,5,16
37,41,5,17
37,42,3,15
37,43,5,14
37,44,8,14
37,45,10,12
37,46,11,11
37,47,9,14
37,48,12,8
37,49,17,6
37,50,6,14
37,51,6,15
37,52,9,10
37,53,5,16
37,54,11,10
37,55,16,6
37,56,12,10
37,57,6,13
37,58,18,4
37,59,10,13
37,60,12,10
37,61,10,12
37,62,17,6
37,63,14,8
37,64,15,4
37,65,20,5
37,66,11,11
37,67,9,13
37,68,9,13
37,69,7,16
37,70,10,12
37,71,5,17
37,72,6,16
37,73,7,13
37,74,6,16
37,75,8,15
37,76,17,5
37,77,15,10
37,78,16,6
37,79,8,15
37,80,12,11
37,81,8,14
37,82,12,12
37,83,16,3
37,84,19,4
37,85,17,5
37,86,13,9
37,87,19,10
37,88,13,8
37,89,17,5
37,90,18,4
37,91,15,4
37,92,18,4
37,93,16,8
37,94,19,7
37,95,14,8
37,96,17,6
37,97,15,8
37,98,7,15
37,99,17,5
37,100,16,6
37,101,16,4
37,102,18,4
37,103,12,5
37,104,16,1
37,105,18,4
37,106,14,11
37,107,16,7
37,108,17,5
37,109,14,9
37,110,13,9
37,111,12,10
37,112,13,8
37,113,13,9
37,114,14,9
37,115,14,8
37,116,15,7
37,117,9,13
37,118,12,10
37,119,12,11
37,120,8,14
37,121,6,16
37,122,16,7
37,123,8,13
37,124,7,15
37,125,15,7
37,126,5,17
37,127,4,18
37,128,11,13
37,129,7,15
37,130,3,14
37,131,12,11
37,132,6,16
37,133,11,10
37,134,15,8
37,135,15,8
37,136,14,8
37,137,15,8
37,138,19,3
37,139,16,6
37,140,16,7
37,141,9,2
37,142,15,6
37,143,13,8
37,144,12,10
37,145,10,12
37,146,7,9
37,147,15,7
37,148,15,8
37,149,13,9
37,150,16,6
37,151,17,5
37,152,8,14
37,153,17,5
37,154,14,8
37,155,7,15
37,156,15,7
37,157,13,9
37,158,15,7
37,159,12,10
37,160,12,10
37,161,10,14
37,162,7,15
37,163,8,11
37,164,1,21
37,165,8,16
37,166,9,13
37,167,15,6
37,168,13,8
37,169,14,7
38,0,16,2
38,1,11,7
38,2,18,4
38,3,4,12
38,4,12,10
38,5,11,13
38,6,16,6
38,7,15,4
38,8,19,3
38,9,10,12
38,10,18,5
38,11,14,7
38,12,12,10
38,13,12,11
38,14,15,7
38,15,11,7
38,16,12,7
38,17,7,14
38,18,13,9
38,19,18,3
38,20,26,2
38,21,15,6
38,22,14,7
38,23,16,6
38,24,11,6
38,25,12,5
38,26,17,5
38,27,13,8
38,28,18,1
38,29,18,3
38,30,18,8
38,31,13,10
38,32,6,10
38,33,10,11
38,34,11,11
38,35,14,9
38,36,5,17
38,37,4,13
38,38,4,19
38,39,5,17
38,40,5,16
38,41,5,17
38,42,3,15
38,43,5,14
38,44,8,14
38,45,10,12
38,46,11,11
38,47,9,14
38,48,12,8
38,49,17,6
38,50,6,14
38,51,6,15
38,52,9,10
38,53,5,16
38,54,11,10
38,55,16,6
38,56,12,10
38,57,6,13
38,58,18,4
38,59,10,13
38,60,12,10
38,61,10,12
38,62,17,6
38,63,14,8
38,64,15,4
38,65,20,5
38,66,11,11
38,67,9,13
38,68,8,14
38,69,7,16
38,70,10,12
38,71,5,17
38,72,6,16
38,73,7,13
38,74,6,16
38,75,8,15
38,76,17,5
38,77,15,10
38,78,16,6
38,79,8,15
38,80,12,11
38,81,8,14
38,82,12,12
38,83,16,3
38,84,19,4
38,85,17,5
38,86,13,9
38,87,19,10
38,88,13,8
38,89,17,5
38,90,18,4
38,91,15,4
38,92,18,4
38,93,16,8
38,94,20,6
38,95,14,8
38,96,17,6
38,97,15,8
38,98,7,15
38,99,17,5
38,100,16,6
38,101,16,4
38,102,18,4
38,103,12,5
38,104,16,1
38,105,18,4
38,106,14,11
38,107,16,7
38,108,17,5
38,109,14,9
38,110,13,9
38,111,12,10
38,112,13,8
38,113,13,9
38,114,14,9
38,115,14,8
38,116,15,7
38,117,9,13
38,118,12,10
38,119,12,11
38,120,8,14
38,121,6,16
38,122,16,7
38,123,8,13
38,124,6,16
38,125,15,7
38,126,6,16
38,127,4,18
38,128,11,13
38,129,7,15
38,130,3,14
38,131,12,11
38,132,6,16
38,133,11,10
38,134,15,8
38,135,15,8
38,136,14,8
38,137,15,8
38,138,19,3
38,139,16,6
38,140,16,7
38,141,9,2
38,142,15,6
38,143,13,8
38,144,12,10
38,145,10,12
38,146,7,9
38,147,15,7
38,148,15,8
